Years,CO2,CH4,mullingar_mean_temp,mullingar_temp_anomaly,mullingar_mean_rain,mullingar_rain_anomaly,antarctic_temp_anomaly,global_temp_anomaly
-286425.3333,,,,,,,-4.759999999999991,
-286568.1,,500.0,,,,,,
-286591.6667,,,,,,,-4.159999999999997,
-286682.96,226.4,,,,,,,
-286758.0,,,,,,,-4.259999999999991,
-286910.7,,506.5,,,,,,
-286918.3333,,,,,,,-3.859999999999985,
-287078.6667,,,,,,,-4.060000000000002,
-287231.9,,520.1520464,,,,,,
-287239.0,,,,,,,-4.560000000000002,
-287402.3333,,,,,,,-3.859999999999985,
-287516.86,231.4,,,,,,,
-287565.6667,,,,,,,-4.359999999999985,
-287567.6,,528.8,,,,,,
-287729.0,,,,,,,-4.359999999999985,
-287890.3333,,,,,,,-3.960000000000008,
-287893.05,230.4,,,,,,,
-287900.0,,513.8,,,,,,
-288051.6667,,,,,,,-3.859999999999985,
-288199.4,,520.9,,,,,,
-288213.0,,,,,,,-3.859999999999985,
-288359.43,231.0,,,,,,,
-288365.3333,,,,,,,-3.5600000000000023,
-288517.6667,,,,,,,-2.960000000000008,
-288554.5,,510.9,,,,,,
-288670.0,,,,,,,-3.259999999999991,
-288826.6667,,,,,,,-3.960000000000008,
-288906.2,,532.3,,,,,,
-288983.3333,,,,,,,-4.060000000000002,
-289140.0,,,,,,,-3.259999999999991,
-289263.7,,529.9,,,,,,
-289295.3333,,,,,,,-4.259999999999991,
-289450.6667,,,,,,,-3.359999999999985,
-289597.7,,531.4,,,,,,
-289606.0,,,,,,,-3.759999999999991,
-289761.3333,,,,,,,-3.759999999999991,
-289916.6667,,,,,,,-3.460000000000008,
-289924.1,,546.9,,,,,,
-290072.0,,,,,,,-2.960000000000008,
-290215.0,,,,,,,-2.460000000000008,
-290241.4,,524.0,,,,,,
-290257.5,234.9,,,,,,,
-290358.0,,,,,,,-2.759999999999991,
-290501.0,,,,,,,-2.759999999999991,
-290649.6667,,,,,,,-3.259999999999991,
-290798.3333,,,,,,,-3.460000000000008,
-290936.79,220.4,,,,,,,
-290947.0,,,,,,,-3.0600000000000023,
-291096.6667,,,,,,,-3.259999999999991,
-291246.3333,,,,,,,-3.359999999999985,
-291301.5,,454.3,,,,,,
-291396.0,,,,,,,-4.159999999999997,
-291564.0,,,,,,,-4.560000000000002,
-291635.87,217.1,,,,,,,
-291706.2,,458.8,,,,,,
-291732.0,,,,,,,-4.659999999999997,
-291900.0,,,,,,,-4.259999999999991,
-292070.3333,,,,,,,-4.560000000000002,
-292102.2,,448.1,,,,,,
-292240.6667,,,,,,,-5.060000000000002,
-292411.0,,,,,,,-5.560000000000002,
-292461.2,,453.25,,,,,,
-292593.0,,,,,,,-5.159999999999997,
-292775.0,,,,,,,-5.359999999999985,
-292840.7,,444.2,,,,,,
-292891.31,207.6,,,,,,,
-292957.0,,,,,,,-4.960000000000008,
-293031.9,,453.6666667,,,,,,
-293141.3333,,,,,,,-5.859999999999985,
-293325.6667,,,,,,,-5.560000000000002,
-293510.0,,,,,,,-6.659999999999997,
-293699.4,,482.4,,,,,,
-293710.0,,,,,,,-6.460000000000008,
-293723.74,206.0,,,,,,,
-293910.0,,,,,,,-6.060000000000002,
-293939.2,,520.6666667,,,,,,
-294110.0,,,,,,,-5.259999999999991,
-294305.3333,,,,,,,-6.359999999999985,
-294500.6667,,,,,,,-6.460000000000008,
-294528.29,206.7,,,,,,,
-294606.8,,488.6,,,,,,
-294696.0,,,,,,,-6.659999999999997,
-294867.6,,500.6666667,,,,,,
-294896.6667,,,,,,,-6.460000000000008,
-295097.3333,,,,,,,-5.859999999999985,
-295298.0,,,,,,,-6.060000000000002,
-295437.23,212.7,,,,,,,
-295486.6667,,,,,,,-5.560000000000002,
-295531.3,,552.0,,,,,,
-295675.3333,,,,,,,-5.060000000000002,
-295738.4,,564.3333333,,,,,,
-295864.0,,,,,,,-3.859999999999985,
-296035.6667,,,,,,,-4.560000000000002,
-296207.3333,,,,,,,-4.859999999999985,
-296330.6,,586.6,,,,,,
-296379.0,,,,,,,-5.259999999999991,
-296539.4,,524.0,,,,,,
-296572.6667,,,,,,,-5.659999999999997,
-296766.3333,,,,,,,-6.060000000000002,
-296901.87,213.1,,,,,,,
-296960.0,,,,,,,-6.259999999999991,
-297132.8,,487.551686,,,,,,
-297155.6667,,,,,,,-5.859999999999985,
-297338.0,,505.0,,,,,,
-297351.3333,,,,,,,-5.159999999999997,
-297547.0,,,,,,,-6.759999999999991,
-297756.6667,,,,,,,-6.560000000000002,
-297966.3333,,,,,,,-6.060000000000002,
-298018.4,,466.6379345,,,,,,
-298176.0,,,,,,,-5.759999999999991,
-298258.1,,490.6666667,,,,,,
-298372.0,,,,,,,-5.560000000000002,
-298568.0,,,,,,,-5.460000000000008,
-298764.0,,,,,,,-5.259999999999991,
-298777.62,217.1,,,,,,,
-298959.3333,,,,,,,-5.560000000000002,
-298965.9,,518.8,,,,,,
-299154.6667,,,,,,,-5.460000000000008,
-299163.6,,518.0,,,,,,
-299350.0,,,,,,,-4.960000000000008,
-299449.28,224.4,,,,,,,
-299534.3333,,,,,,,-4.759999999999991,
-299718.6667,,,,,,,-4.460000000000008,
-299811.1,,496.282263,,,,,,
-299903.0,,,,,,,-4.060000000000002,
-300089.3333,,,,,,,-4.859999999999985,
-300188.87,231.0,,,,,,,
-300194.7,,517.5,,,,,,
-300275.6667,,,,,,,-5.259999999999991,
-300395.3,,520.0,,,,,,
-300462.0,,,,,,,-5.460000000000008,
-300667.6667,,,,,,,-6.060000000000002,
-300873.3333,,,,,,,-5.659999999999997,
-300993.8,,459.4,,,,,,
-301079.0,,,,,,,-6.060000000000002,
-301098.62,236.1,,,,,,,
-301214.8,,487.3333333,,,,,,
-301290.6667,,,,,,,-6.060000000000002,
-301502.3333,,,,,,,-5.960000000000008,
-301714.0,,,,,,,-4.960000000000008,
-301896.5,,453.2,,,,,,
-301912.3333,,,,,,,-5.159999999999997,
-302110.6667,,,,,,,-5.359999999999985,
-302129.4,,453.0,,,,,,
-302157.19,239.0,,,,,,,
-302309.0,,,,,,,-5.060000000000002,
-302501.0,,,,,,,-4.659999999999997,
-302690.4,,456.1942032,,,,,,
-302693.0,,,,,,,-4.259999999999991,
-302885.0,,,,,,,-4.759999999999991,
-302921.3,,462.3333333,,,,,,
-303074.6667,,,,,,,-4.060000000000002,
-303189.0,236.0,,,,,,,
-303264.3333,,,,,,,-4.460000000000008,
-303454.0,,,,,,,-3.460000000000008,
-303505.4,,466.4,,,,,,
-303638.6667,,,,,,,-4.359999999999985,
-303710.1,,477.0,,,,,,
-303823.3333,,,,,,,-4.159999999999997,
-304008.0,,,,,,,-4.060000000000002,
-304173.92,240.2,,,,,,,
-304193.6667,,,,,,,-4.259999999999991,
-304335.0,,490.5700242,,,,,,
-304379.3333,,,,,,,-3.6599999999999966,
-304544.5,,489.6666667,,,,,,
-304565.0,,,,,,,-2.960000000000008,
-304741.0,,,,,,,-3.259999999999991,
-304917.0,,,,,,,-3.5600000000000023,
-305093.0,,,,,,,-4.460000000000008,
-305119.9,,498.4591306,,,,,,
-305172.81,240.7,,,,,,,
-305290.0,,,,,,,-4.259999999999991,
-305309.5,,505.3333333,,,,,,
-305487.0,,,,,,,-4.460000000000008,
-305684.0,,,,,,,-4.060000000000002,
-305851.15,250.2,,,,,,,
-305875.3,,451.118011,,,,,,
-305890.6667,,,,,,,-4.560000000000002,
-306077.0,,448.6666667,,,,,,
-306097.3333,,,,,,,-5.659999999999997,
-306304.0,,,,,,,-6.359999999999985,
-306536.6667,,,,,,,-5.460000000000008,
-306654.12,248.6,,,,,,,
-306711.2,,459.3,,,,,,
-306769.3333,,,,,,,-5.859999999999985,
-306941.9,,485.0,,,,,,
-307002.0,,,,,,,-5.659999999999997,
-307230.6667,,,,,,,-5.460000000000008,
-307459.3333,,,,,,,-5.060000000000002,
-307536.27,244.8,,,,,,,
-307628.7,,458.7,,,,,,
-307688.0,,,,,,,-4.659999999999997,
-307867.6,,465.6666667,,,,,,
-307913.3333,,,,,,,-5.259999999999991,
-308138.6667,,,,,,,-4.859999999999985,
-308364.0,,,,,,,-4.560000000000002,
-308398.7,225.8,,,,,,,
-308522.8,,477.8,,,,,,
-308595.6667,,,,,,,-4.859999999999985,
-308742.9,,509.3333333,,,,,,
-308827.3333,,,,,,,-4.960000000000008,
-309059.0,,,,,,,-5.460000000000008,
-309305.6667,,,,,,,-4.560000000000002,
-309395.2,,466.5,,,,,,
-309496.73,227.8,,,,,,,
-309552.3333,,,,,,,-4.960000000000008,
-309633.0,,460.3333333,,,,,,
-309799.0,,,,,,,-4.560000000000002,
-310047.3333,,,,,,,-5.159999999999997,
-310083.98,226.2,,,,,,,
-310269.2,,460.6317615,,,,,,
-310295.6667,,,,,,,-4.359999999999985,
-310505.7,,492.6666667,,,,,,
-310544.0,,,,,,,-4.159999999999997,
-310787.6667,,,,,,,-4.259999999999991,
-310849.1,233.2,,,,,,,
-311031.3333,,,,,,,-4.259999999999991,
-311100.3,,469.5,,,,,,
-311275.0,,,,,,,-4.759999999999991,
-311306.0,,517.0,,,,,,
-311526.0,,,,,,,-3.859999999999985,
-311743.03,237.8,,,,,,,
-311777.0,,,,,,,-4.359999999999985,
-311935.0,,514.5,,,,,,
-312028.0,,,,,,,-3.6599999999999966,
-312123.8,,516.0,,,,,,
-312276.6667,,,,,,,-4.060000000000002,
-312525.3333,,,,,,,-4.359999999999985,
-312666.43,239.0,,,,,,,
-312745.9,,522.2,,,,,,
-312774.0,,,,,,,-3.359999999999985,
-312942.7,,540.3333333,,,,,,
-313010.0,,,,,,,-3.359999999999985,
-313246.0,,,,,,,-3.759999999999991,
-313416.13,241.9,,,,,,,
-313458.8,,547.5,,,,,,
-313482.0,,,,,,,-2.759999999999991,
-313623.5,,568.3333333,,,,,,
-313699.0,,,,,,,-3.259999999999991,
-313916.0,,,,,,,-2.1599999999999966,
-314124.85,251.6,,,,,,,
-314133.0,,,,,,,-3.1599999999999966,
-314182.6,,552.9,,,,,,
-314350.3333,,,,,,,-2.859999999999985,
-314371.2,,634.0,,,,,,
-314567.6667,,,,,,,-2.5600000000000023,
-314785.0,,,,,,,-3.0600000000000023,
-314909.21,256.7,,,,,,,
-314927.9,,618.2,,,,,,
-314996.0,,,,,,,-2.5600000000000023,
-315117.8,,606.0,,,,,,
-315207.0,,,,,,,-2.259999999999991,
-315418.0,,,,,,,-1.8599999999999852,
-315629.0,,,,,,,-3.0600000000000023,
-315637.8,,597.7,,,,,,
-315730.52,257.1,,,,,,,
-315835.5,,635.3333333,,,,,,
-315840.0,,,,,,,-3.259999999999991,
-316051.0,,,,,,,-1.6599999999999966,
-316241.6667,,,,,,,-2.0600000000000023,
-316362.0,,607.3,,,,,,
-316432.3333,,,,,,,-1.460000000000008,
-316523.72,246.8,,,,,,,
-316545.3,,515.3333333,,,,,,
-316623.0,,,,,,,-1.0600000000000023,
-316801.6667,,,,,,,-0.46000000000000796,
-316980.3333,,,,,,,-2.1599999999999966,
-317100.4,,464.5628105,,,,,,
-317159.0,,,,,,,-2.460000000000008,
-317222.87,272.6,,,,,,,
-317303.4,,458.6666667,,,,,,
-317361.0,,,,,,,-2.359999999999985,
-317563.0,,,,,,,-2.5600000000000023,
-317765.0,,,,,,,-2.6599999999999966,
-317873.6,,444.6,,,,,,
-317975.0,,,,,,,-3.0600000000000023,
-318005.55,251.6,,,,,,,
-318082.3,,480.0,,,,,,
-318185.0,,,,,,,-2.960000000000008,
-318395.0,,,,,,,-3.1599999999999966,
-318607.0,,,,,,,-2.759999999999991,
-318692.5,,480.814851,,,,,,
-318819.0,,,,,,,-3.1599999999999966,
-318909.6,,479.0,,,,,,
-318925.6,245.2,,,,,,,
-319031.0,,,,,,,-3.759999999999991,
-319267.0,,,,,,,-3.960000000000008,
-319503.0,,,,,,,-4.859999999999985,
-319533.6,,477.5,,,,,,
-319737.9,,480.0,,,,,,
-319739.0,,,,,,,-4.159999999999997,
-319902.66,233.4,,,,,,,
-319972.0,,,,,,,-4.060000000000002,
-320205.0,,,,,,,-4.060000000000002,
-320341.4,,497.7,,,,,,
-320438.0,,,,,,,-4.060000000000002,
-320544.6,,503.3333333,,,,,,
-320668.0,,,,,,,-4.060000000000002,
-320898.0,,,,,,,-3.759999999999991,
-320989.34,255.8,,,,,,,
-321096.3,,520.8,,,,,,
-321128.0,,,,,,,-3.5600000000000023,
-321287.4,,528.6666667,,,,,,
-321350.0,,,,,,,-3.960000000000008,
-321572.0,,,,,,,-3.1599999999999966,
-321794.0,,,,,,,-2.859999999999985,
-321804.1,,519.3,,,,,,
-321890.45,249.2,,,,,,,
-321982.7,,528.3333333,,,,,,
-322001.3333,,,,,,,-2.759999999999991,
-322208.6667,,,,,,,-2.859999999999985,
-322416.0,,,,,,,-1.8599999999999852,
-322478.9,,518.5,,,,,,
-322613.6667,,,,,,,-2.759999999999991,
-322649.0,,532.6666667,,,,,,
-322811.3333,,,,,,,-2.1599999999999966,
-323009.0,,,,,,,-2.259999999999991,
-323136.8,,544.4975689,,,,,,
-323202.6667,,,,,,,-2.0600000000000023,
-323301.2,,556.6666667,,,,,,
-323396.3333,,,,,,,-1.759999999999991,
-323456.35,257.2,,,,,,,
-323590.0,,,,,,,-1.759999999999991,
-323745.0,,592.5,,,,,,
-323773.3333,,,,,,,-1.259999999999991,
-323885.9,,568.0,,,,,,
-323956.6667,,,,,,,-1.460000000000008,
-324140.0,,,,,,,-1.759999999999991,
-324239.92,260.4,,,,,,,
-324313.5,,580.2,,,,,,
-324320.3333,,,,,,,-1.1599999999999966,
-324482.1,,589.6666667,,,,,,
-324500.6667,,,,,,,-1.0600000000000023,
-324681.0,,,,,,,-0.8599999999999852,
-324855.0,,,,,,,-0.6599999999999966,
-324914.2,,612.2,,,,,,
-325029.0,,,,,,,-1.3599999999999852,
-325069.5,,617.3333333,,,,,,
-325080.41,260.3,,,,,,,
-325203.0,,,,,,,-0.3599999999999852,
-325369.0,,,,,,,-0.7599999999999909,
-325490.1,,626.1,,,,,,
-325535.0,,,,,,,-0.2599999999999909,
-325627.8,,644.3333333,,,,,,
-325701.0,,,,,,,0.14000000000001478,
-325859.6667,,,,,,,0.14000000000001478,
-325896.0,260.5,,,,,,,
-326018.3333,,,,,,,-0.1599999999999966,
-326022.7,,633.2,,,,,,
-326170.9,,634.6666667,,,,,,
-326177.0,,,,,,,-0.5600000000000023,
-326339.0,,,,,,,-0.1599999999999966,
-326501.0,,,,,,,-0.2599999999999909,
-326559.6,,611.0,,,,,,
-326663.0,,,,,,,-0.060000000000002274,
-326664.09,266.2,,,,,,,
-326696.2,,634.3333333,,,,,,
-326819.0,,,,,,,0.2400000000000091,
-326975.0,,,,,,,0.14000000000001478,
-327099.6,,644.3,,,,,,
-327131.0,,,,,,,0.4399999999999977,
-327242.0,,654.0,,,,,,
-327278.3333,,,,,,,0.8400000000000034,
-327425.6667,,,,,,,0.7400000000000091,
-327508.84,264.0,,,,,,,
-327573.0,,,,,,,1.3400000000000034,
-327636.4,,642.0,,,,,,
-327717.3333,,,,,,,0.6400000000000148,
-327773.6,,662.0,,,,,,
-327861.6667,,,,,,,0.6400000000000148,
-328006.0,,,,,,,0.4399999999999977,
-328152.0,,,,,,,0.6400000000000148,
-328154.6,,657.4,,,,,,
-328159.81,266.1,,,,,,,
-328298.0,,,,,,,1.039999999999992,
-328444.0,,,,,,,0.539999999999992,
-328590.3333,,,,,,,0.539999999999992,
-328736.6667,,,,,,,0.8400000000000034,
-328815.3,,669.0,,,,,,
-328843.75,270.1,,,,,,,
-328883.0,,,,,,,0.539999999999992,
-329025.0,,,,,,,0.8400000000000034,
-329167.0,,,,,,,1.3400000000000034,
-329252.1,,635.7,,,,,,
-329309.0,,,,,,,1.6400000000000148,
-329398.8,,657.6666667,,,,,,
-329446.6667,,,,,,,0.8400000000000034,
-329487.29,271.9,,,,,,,
-329584.3333,,,,,,,1.1400000000000148,
-329722.0,,,,,,,0.8400000000000034,
-329800.3,,643.0,,,,,,
-329863.6667,,,,,,,0.9399999999999977,
-329942.5,,663.3333333,,,,,,
-330005.3333,,,,,,,0.7400000000000091,
-330126.33,275.1,,,,,,,
-330147.0,,,,,,,1.539999999999992,
-330281.6667,,,,,,,1.4399999999999977,
-330314.5,,620.9,,,,,,
-330416.3333,,,,,,,1.240000000000009,
-330453.8,,637.0,,,,,,
-330551.0,,,,,,,1.1400000000000148,
-330695.0,,,,,,,0.539999999999992,
-330827.8,,615.3,,,,,,
-330839.0,,,,,,,0.3400000000000034,
-330973.2,,637.3333333,,,,,,
-330983.0,,,,,,,0.9399999999999977,
-331127.0,,,,,,,0.2400000000000091,
-331271.0,,,,,,,0.6400000000000148,
-331361.4,,636.4,,,,,,
-331366.55,265.0,,,,,,,
-331415.0,,,,,,,0.9399999999999977,
-331498.0,,649.3333333,,,,,,
-331555.6667,,,,,,,0.6400000000000148,
-331696.3333,,,,,,,1.039999999999992,
-331837.0,,,,,,,1.039999999999992,
-331855.1,,672.7,,,,,,
-331973.6667,,,,,,,1.1400000000000148,
-332110.3333,,,,,,,1.240000000000009,
-332113.0,,721.3,,,,,,
-332217.12,271.7,,,,,,,
-332221.6,,726.0,,,,,,
-332247.0,,,,,,,0.3400000000000034,
-332390.0,,,,,,,0.9399999999999977,
-332529.9,,738.0,,,,,,
-332533.0,,,,,,,0.539999999999992,
-332648.7,,776.3333333,,,,,,
-332676.0,,,,,,,0.6400000000000148,
-332824.3333,,,,,,,-0.060000000000002274,
-332871.62,272.6,,,,,,,
-332948.4,,798.2,,,,,,
-332972.6667,,,,,,,0.14000000000001478,
-333061.3,,797.0,,,,,,
-333121.0,,,,,,,0.14000000000001478,
-333266.6667,,,,,,,0.539999999999992,
-333356.9,,599.2,,,,,,
-333412.3333,,,,,,,0.539999999999992,
-333558.0,,,,,,,1.6400000000000148,
-333573.09,273.1,,,,,,,
-333577.2,,589.8,,,,,,
-333690.0,,,,,,,1.740000000000009,
-333791.4,,603.8,,,,,,
-333822.0,,,,,,,1.039999999999992,
-333911.7,,607.3333333,,,,,,
-333954.0,,,,,,,2.3400000000000034,
-334070.56,282.4,,,,,,,
-334075.0,,,,,,,1.9399999999999977,
-334196.0,,,,,,,2.740000000000009,
-334216.5,,631.0,,,,,,
-334317.0,,,,,,,2.8400000000000034,
-334359.0,,652.0,,,,,,
-334422.5,289.1,,,,,,,
-334428.3333,,,,,,,3.240000000000009,
-334539.6667,,,,,,,3.740000000000009,
-334616.89,288.4,,,,,,,
-334651.0,,,,,,,3.039999999999992,
-334710.2,,580.7,,,,,,
-334762.3333,,,,,,,3.039999999999992,
-334850.8,,597.0,,,,,,
-334873.6667,,,,,,,3.740000000000009,
-334985.0,,,,,,,3.740000000000009,
-335088.6667,,,,,,,4.039999999999992,
-335175.31,298.6,,,,,,,
-335192.3333,,,,,,,4.340000000000003,
-335235.1,,569.6,,,,,,
-335296.0,,,,,,,3.9399999999999977,
-335383.4,,566.0,,,,,,
-335403.0,,,,,,,3.4399999999999977,
-335510.0,,,,,,,3.539999999999992,
-335617.0,,,,,,,3.4399999999999977,
-335723.6667,,,,,,,3.3400000000000034,
-335780.51,278.1,,,,,,,
-335821.2,,537.0,,,,,,
-335830.3333,,,,,,,4.439999999999998,
-335937.0,,,,,,,4.439999999999998,
-336018.9,,531.0,,,,,,
-336041.3333,,,,,,,3.740000000000009,
-336145.6667,,,,,,,3.740000000000009,
-336250.0,,,,,,,3.140000000000015,
-336359.6667,,,,,,,3.640000000000015,
-336450.54,285.8,,,,,,,
-336469.3333,,,,,,,3.640000000000015,
-336516.1,,496.2,,,,,,
-336579.0,,,,,,,2.8400000000000034,
-336698.3333,,,,,,,2.140000000000015,
-336725.2,,504.0,,,,,,
-336817.6667,,,,,,,2.640000000000015,
-336937.0,,,,,,,2.240000000000009,
-336940.82,278.6,,,,,,,
-337062.3333,,,,,,,2.4399999999999977,
-337187.6667,,,,,,,1.4399999999999977,
-337260.4,,485.8,,,,,,
-337313.0,,,,,,,1.9399999999999977,
-337450.0,,,,,,,0.8400000000000034,
-337487.1,,486.0,,,,,,
-337587.0,,,,,,,0.6400000000000148,
-337589.67,270.5,,,,,,,
-337724.0,,,,,,,0.539999999999992,
-337873.6667,,,,,,,0.03999999999999204,
-338023.3333,,,,,,,0.03999999999999204,
-338173.0,,,,,,,-0.7599999999999909,
-338173.9,,452.5,,,,,,
-338286.5,255.7,,,,,,,
-338339.0,,,,,,,-1.0600000000000023,
-338505.0,,,,,,,-0.960000000000008,
-338638.1,,445.0,,,,,,
-338671.0,,,,,,,-1.259999999999991,
-338680.2,,444.9,,,,,,
-338848.0,,,,,,,-1.5600000000000023,
-339025.0,,,,,,,-1.759999999999991,
-339064.44,241.9,,,,,,,
-339195.1,,464.5,,,,,,
-339202.0,,,,,,,-1.759999999999991,
-339387.0,,,,,,,-1.8599999999999852,
-339469.9,,459.6666667,,,,,,
-339572.0,,,,,,,-2.259999999999991,
-339757.0,,,,,,,-2.759999999999991,
-339960.6667,,,,,,,-2.859999999999985,
-340056.89,239.6,,,,,,,
-340164.3333,,,,,,,-3.359999999999985,
-340282.7,,449.3,,,,,,
-340368.0,,,,,,,-3.859999999999985,
-340596.3333,,,,,,,-4.460000000000008,
-340599.0,,439.0,,,,,,
-340808.08,234.2,,,,,,,
-340824.6667,,,,,,,-4.259999999999991,
-341053.0,,,,,,,-4.659999999999997,
-341301.0,,,,,,,-4.960000000000008,
-341549.0,,,,,,,-5.460000000000008,
-341564.4,,395.4,,,,,,
-341797.0,,,,,,,-5.560000000000002,
-341913.3,,393.6666667,,,,,,
-342069.0,,,,,,,-5.960000000000008,
-342341.0,,,,,,,-6.359999999999985,
-342613.0,,,,,,,-6.960000000000008,
-342864.56,250.1,,,,,,,
-342909.4,,370.4,,,,,,
-342933.3333,,,,,,,-7.859999999999985,
-343253.6667,,,,,,,-8.159999999999997,
-343493.9,,365.8,,,,,,
-343574.0,,,,,,,-7.659999999999997,
-343905.6667,,,,,,,-7.960000000000008,
-343996.59,200.7,,,,,,,
-344184.4,,374.5,,,,,,
-344237.3333,,,,,,,-8.460000000000008,
-344555.9,,368.0,,,,,,
-344569.0,,,,,,,-7.359999999999985,
-344883.3333,,,,,,,-8.259999999999991,
-345073.85,205.2,,,,,,,
-345197.6667,,,,,,,-7.060000000000002,
-345424.0,,373.95,,,,,,
-345512.0,,,,,,,-7.759999999999991,
-345751.7,,389.3333333,,,,,,
-345825.0,,,,,,,-7.359999999999985,
-346138.0,,,,,,,-7.759999999999991,
-346393.91,204.8,,,,,,,
-346451.0,,,,,,,-7.560000000000002,
-346681.0,,391.3,,,,,,
-346754.3333,,,,,,,-7.259999999999991,
-347057.6667,,,,,,,-7.460000000000008,
-347276.9,,417.0,,,,,,
-347361.0,,,,,,,-7.060000000000002,
-347617.81,211.9,,,,,,,
-347659.0,,,,,,,-7.159999999999997,
-347924.9,,403.1,,,,,,
-347957.0,,,,,,,-7.659999999999997,
-348245.9,,421.3333333,,,,,,
-348255.0,,,,,,,-6.759999999999991,
-348548.0,,,,,,,-7.259999999999991,
-348841.0,,,,,,,-7.259999999999991,
-349118.8,,459.0,,,,,,
-349134.0,,,,,,,-6.159999999999997,
-349212.09,220.3,,,,,,,
-349418.9,,406.6666667,,,,,,
-349423.0,,,,,,,-6.859999999999985,
-349712.0,,,,,,,-7.460000000000008,
-350001.0,,,,,,,-7.359999999999985,
-350242.0,,391.8,,,,,,
-350279.6667,,,,,,,-6.759999999999991,
-350528.6,,402.3333333,,,,,,
-350558.3333,,,,,,,-5.159999999999997,
-350837.0,,,,,,,-6.460000000000008,
-351110.6667,,,,,,,-5.960000000000008,
-351384.3333,,,,,,,-6.060000000000002,
-351498.7,,414.2,,,,,,
-351658.0,,,,,,,-6.159999999999997,
-351749.35,221.1,,,,,,,
-351832.2,,403.3333333,,,,,,
-351940.0,,,,,,,-6.859999999999985,
-352222.0,,,,,,,-6.359999999999985,
-352504.0,,,,,,,-6.560000000000002,
-352718.5,,397.3,,,,,,
-352791.0,,,,,,,-6.659999999999997,
-353078.0,,,,,,,-6.659999999999997,
-353247.6,216.2,,,,,,,
-353295.2,,404.8,,,,,,
-353365.0,,,,,,,-6.460000000000008,
-353650.6667,,,,,,,-6.560000000000002,
-353916.6,,395.3,,,,,,
-353936.3333,,,,,,,-6.560000000000002,
-354222.0,,,,,,,-6.560000000000002,
-354485.98,209.4,,,,,,,
-354504.0,,,,,,,-6.460000000000008,
-354609.1,,405.8,,,,,,
-354786.0,,,,,,,-6.159999999999997,
-355068.0,,,,,,,-6.259999999999991,
-355278.1,,402.9,,,,,,
-355352.0,,,,,,,-6.060000000000002,
-355636.0,,,,,,,-6.960000000000008,
-355890.77,209.2,,,,,,,
-355914.9,,404.2,,,,,,
-355920.0,,,,,,,-7.460000000000008,
-356237.6667,,,,,,,-7.659999999999997,
-356555.3333,,,,,,,-7.759999999999991,
-356576.9,,420.4,,,,,,
-356873.0,,,,,,,-7.659999999999997,
-357187.0,,,,,,,-7.560000000000002,
-357267.0,,434.6,,,,,,
-357501.0,,,,,,,-7.259999999999991,
-357815.0,,,,,,,-7.359999999999985,
-357930.0,,431.1,,,,,,
-358127.6667,,,,,,,-7.560000000000002,
-358440.3333,,,,,,,-7.460000000000008,
-358647.3,,416.7,,,,,,
-358753.0,,,,,,,-7.659999999999997,
-359075.6667,,,,,,,-7.659999999999997,
-359083.38,193.0,,,,,,,
-359275.1,,417.6,,,,,,
-359398.3333,,,,,,,-7.960000000000008,
-359721.0,,,,,,,-7.460000000000008,
-359936.0,,456.2,,,,,,
-360035.6667,,,,,,,-7.460000000000008,
-360350.3333,,,,,,,-7.460000000000008,
-360585.6,,415.1,,,,,,
-360665.0,,,,,,,-6.859999999999985,
-360756.84,186.1,,,,,,,
-360969.6667,,,,,,,-7.359999999999985,
-361274.3333,,,,,,,-6.859999999999985,
-361294.6,,420.2,,,,,,
-361579.0,,,,,,,-7.460000000000008,
-361886.3333,,,,,,,-6.460000000000008,
-361915.3,,465.9,,,,,,
-362193.6667,,,,,,,-7.259999999999991,
-362501.0,,,,,,,-6.560000000000002,
-362513.8,,432.7,,,,,,
-362640.6,185.8,,,,,,,
-362794.6667,,,,,,,-6.259999999999991,
-363088.3333,,,,,,,-6.759999999999991,
-363115.8,,486.5,,,,,,
-363382.0,,,,,,,-7.060000000000002,
-363671.0,,,,,,,-5.859999999999985,
-363721.8,,413.3,,,,,,
-363960.0,,,,,,,-5.960000000000008,
-364249.0,,,,,,,-5.960000000000008,
-364341.8,,448.5,,,,,,
-364535.6667,,,,,,,-6.359999999999985,
-364822.3333,,,,,,,-6.060000000000002,
-365015.1,,416.2,,,,,,
-365109.0,,,,,,,-6.259999999999991,
-365263.23,201.2,,,,,,,
-365416.3333,,,,,,,-7.060000000000002,
-365650.0,,460.1,,,,,,
-365723.6667,,,,,,,-7.060000000000002,
-366031.0,,,,,,,-6.159999999999997,
-366279.1,,415.8,,,,,,
-366324.6667,,,,,,,-6.159999999999997,
-366618.3333,,,,,,,-6.460000000000008,
-366912.0,,,,,,,-6.359999999999985,
-366922.5,,403.1,,,,,,
-367212.6667,,,,,,,-6.259999999999991,
-367503.6,,459.5,,,,,,
-367513.3333,,,,,,,-6.659999999999997,
-367814.0,,,,,,,-6.359999999999985,
-368107.0,,,,,,,-6.060000000000002,
-368138.9,206.3,,,,,,,
-368147.3,,421.7,,,,,,
-368400.0,,,,,,,-5.960000000000008,
-368693.0,,,,,,,-6.159999999999997,
-368811.3,,421.8,,,,,,
-368998.0,,,,,,,-6.259999999999991,
-369303.0,,,,,,,-7.159999999999997,
-369396.8,,444.0,,,,,,
-369608.0,,,,,,,-6.659999999999997,
